"","year","stateuni","ipop","imale","pcr_prop","pcr_order","pcr_econ","pmurder","pcr_womtot","pwomgirl","prape2","pkidmen","majstate","elec_womres","elec_scres","chargesheet_rate","wwinner","wwinclose5","murder_m","murder_f","postwres","postscres","plit","pwlit","prural","pfarm","pfemale","womancm","ppol_strength","parrest_womcrime","parrest_nonwomen","parrest_rape","parrest_womgirl","parrest_kidmen","charge_womcrime","pcgsdp","psuic_m","psuic_f","pmurder_love","sh_murder_lovedowry","stateid","yearofres","pscmurder","pscrape","pscpcr","pscpoa","psctot","pstmurder","pstrape","pstpcr","pstpoa","psttot","lpcr_womtot","lprape2","lpwomgirl","lpkidmen","lpcr_prop","lpcr_order","lpcr_econ","lpmurder","lpmurder_love","lpsuic_f","lpsuic_m","lpsctot","lpscmurder","lpscrape","lpscpoa","lpscpcr","lpsttot","lpstmurder","lpstrape","lpstpoa","lpstpcr","lparrest_womcrime","lparrest_rape","lparrest_womgirl","lparrest_nonwomen","lparrest_kidmen","lpmurder_m","lpmurder_f"
"32",1993,"ASSAM",23262563.2,12081798.6,0.5681231,0.19181034,0.04913474,0.047501214,0.05643621,0.09248026,0.05008602,0.010263372,1,2002,2007,53.18,0.03968254,0.015873017,NA,NA,0,0,0.447766,0.36816147,0.8848758,0.17996956,0.9254222,0,1.9453144,0.16671489,0.0025829913,0.025319653,0.05055333,0.007221904,64.05,1.3203588,0.14683244,0.07003099,0.0037564514,0.056108598,"ASSAM",NA,0,0,0,0,0,0,0,0,0,0,-2.8746443,-2.9940133,-2.3807602,-4.579174,-0.5654172,-1.6512482,-3.013189,-3.047,-5.5842805,-2.6588175,-1.9184632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7914702,-3.6761744,-2.9847264,-5.958807,-4.9306364,NA,NA
"33",1994,"ASSAM",23686683.8000001,12293703.4,0.5270894,0.16363625,0.044750884,0.05057694,0.054946113,0.088036664,0.04651987,0.011143916,1,2002,2007,51.77,0.03968254,0.015873017,NA,NA,0,0,0.4587422,0.38006893,0.8829204,0.17215537,0.92673296,0,1.9104404,0.15649988,0.002285419,0.026639441,0.044117615,0.008316909,65.65,1.3334801,0.13942097,0.07460734,0.0021943336,0.031719532,"ASSAM",NA,0,0,0,0,0,0,0,0,0,0,-2.9014022,-3.0678756,-2.430002,-4.4968615,-0.6403851,-1.8101093,-3.1066442,-2.9842596,-6.1218767,-2.5955164,-1.9702574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8547001,-3.6253624,-3.120896,-6.081206,-4.7894645,NA,NA
"34",1995,"ASSAM",24110804.4000001,12505608.2,0.52665186,0.19203009,0.04155813,0.052797906,0.15475826,0.09642232,0.050666958,0.013913757,1,2002,2007,51.57,0.03968254,0.015873017,NA,NA,0,0,0.46933222,0.3915409,0.8810337,0.16461606,0.9279993,0,2.0180993,0.2799608,0.0020059887,0.025548711,0.045954503,0.008917164,72.98333,1.3474033,0.100914724,0.054372195,0.0037052368,0.051846035,"ASSAM",NA,0,0,0,0,0,0,0,0,0,0,-1.865891,-2.9824812,-2.3390176,-4.274877,-0.64121556,-1.6501032,-3.1806622,-2.9412837,-5.598008,-2.9119024,-2.2934794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2731056,-3.6671684,-3.0801034,-6.2116184,-4.719777,NA,NA
"35",1996,"ASSAM",24534925,12717513,0.5285119,0.17379308,0.04226628,0.058488052,0.1530792,0.083266966,0.04908012,0.016198136,1,2002,2007,51.05,0.04918033,0,NA,NA,0,0,0.4795561,0.40260088,0.87921226,0.15733743,0.9292235,0,1.9832138,0.2657096,0.0019167371,0.02734877,0.03533738,0.01055638,73.13333,1.3629392,0.13194403,0.06888141,0.0026232477,0.041811846,"ASSAM",NA,0,0,0,0,0,0,0,0,0,0,-1.8767998,-3.0143013,-2.4857035,-4.122859,-0.63769,-1.7498899,-3.1637657,-2.8389328,-5.943342,-2.675369,-2.0253775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3253512,-3.5990837,-3.342814,-6.257131,-4.551025,NA,NA
"36",1997,"ASSAM",24959045.6,12929417.8,0.50859314,0.1643893,0.04771817,0.058175303,0.19069584,0.09252156,0.05960284,0.0148498565,1,2002,2007,55.42,0.04918033,0,NA,NA,0,0,0.48943257,0.41327062,0.8774528,0.15030615,0.9304075,0,1.9496739,0.28105608,0.0019238315,0.028967453,0.039825242,0.0108177215,72.15,1.3530676,0.16141485,0.07739225,0.0020782023,0.04201102,"ASSAM",NA,0,0,0,0,0,0,0,0,0,0,-1.6570756,-2.820052,-2.3803136,-4.209765,-0.6761069,-1.8055179,-3.042443,-2.8442943,-6.176252,-2.5588686,-1.8237776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.269201,-3.5415823,-3.2232544,-6.2534366,-4.52657,NA,NA
"37",1998,"ASSAM",25383166.2,13141322.6,0.52763313,0.16207592,0.047905765,0.06559465,0.18551128,0.09124443,0.06077516,0.026937928,1,2002,2007,55.22,0.04918033,0,NA,NA,0,0,0.49897894,0.42357045,0.87575203,0.14350985,0.93155336,0,2.0215366,0.3415335,0.002097335,0.03277763,0.04971799,0.023204355,79.48333,1.3275598,0.14869127,0.07082266,0.0024506112,0.037837837,"ASSAM",NA,0,0,0,0,0,0,0,0,0,0,-1.6846396,-2.800574,-2.3942134,-3.61422,-0.63935405,-1.8196903,-3.0385194,-2.724261,-6.011418,-2.6475763,-1.9058832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0743095,-3.418009,-3.0013885,-6.167088,-3.7634153,NA,NA
"38",1999,"ASSAM",25807286.8000001,13353227.4,0.48691675,0.15910235,0.045568526,0.058781847,0.18909498,0.09225907,0.056447458,0.021792484,1,2002,2007,54.29,0.04918033,0,1349,168,0,0,0.50821155,0.43351924,0.87410724,0.13693693,0.93266284,0,2.0370991,0.37032104,0.0020467087,0.03181272,0.05196207,0.016971951,70.65,1.3472819,0.12910737,0.065119326,0.0042556403,0.05471325,"ASSAM",NA,0,0.0011156719,0.00055783597,0,0.0039048519,0,0,0,0,0.00062078174,-1.6655059,-2.874445,-2.3831546,-3.8261902,-0.71966213,-1.8382076,-3.088538,-2.8339221,-5.45951,-2.731534,-2.0471108,-5.5455356,NA,-6.7982984,NA,-7.4914455,-7.384531,NA,NA,NA,NA,-0.99338496,-3.447889,-2.9572413,-6.191522,-4.0761933,-2.2923946,-4.305838
"39",2000,"ASSAM",26231407.4000001,13565132.2,0.37619027,0.14509325,0.03629237,0.05806017,0.20771694,0.08692374,0.060159754,0.027496967,1,2002,2007,53.9,0.04918033,0,NA,NA,0,0,0.51714563,0.44313467,0.8725156,0.13057655,0.9337377,0,2.0868876,0.3902489,0.0019084375,0.030383425,0.055353492,0.019289853,71.85,1.361537,0.1437509,0.067423135,NA,0,"ASSAM",NA,0,0,0,0.00055270136,0.006079715,0,0,0,0,0,-1.571579,-2.8107517,-2.442724,-3.5936797,-0.97766024,-1.9303787,-3.3161478,-2.8462753,NA,-2.696767,-1.9396733,-5.1027975,NA,NA,-7.500693,NA,NA,NA,NA,NA,NA,-0.94097054,-3.493858,-2.8940156,-6.2614703,-3.9481761,NA,NA
"40",2001,"ASSAM",26655528,13777037,0.3385039,0.12732819,0.03732809,0.05087125,0.2463798,0.08308427,0.06343911,0.029759664,1,2002,2007,50.1,0.07936508,0.023809524,1228,128,0,0,0.5257954,0.4524332,0.8709746,0.12441858,0.93477947,0,2.0012734,0.42683572,0.0019386973,0.03481454,0.059387308,0.022134246,71.66667,1.374636,0.13326523,0.062973216,0.0028730074,0.07300885,"ASSAM",NA,0,0,0,0,0.0032859626,0,0,0,0,0,-1.400881,-2.7576747,-2.4878998,-3.5146015,-1.0832196,-2.0609875,-3.2880092,-2.9784575,-5.852396,-2.765046,-2.015414,-5.718096,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8513561,-3.3577201,-2.8236747,-6.245739,-3.8106294,-2.4176164,-4.611284
"41",2002,"ASSAM",27079648.5999999,13988941.8,0.33815062,0.1274758,0.049262088,0.04627091,0.2915045,0.097473726,0.07409837,0.022803726,1,2002,2007,59.8,0.07936508,0.023809524,1142,111,1,0,0.5341742,0.46143025,0.8694819,0.1184535,0.93578964,0,1.9687848,0.5167024,0.0019125063,0.037629735,0.07263757,0.01887026,71.73334,1.7561967,0.12166753,0.061723176,0.0038195034,0.079010375,"ASSAM",1,0.0016281317,0,0,0,0.025507398,0.0017899852,0.00059666176,0,0,0.011634904,-1.2326999,-2.6023617,-2.3281724,-3.7808313,-1.0842638,-2.0598288,-3.0106006,-3.0732417,-5.567635,-2.7850957,-2.1064632,-3.6687868,-6.420322,NA,NA,NA,-4.453746,-6.3255477,-7.42416,NA,NA,-0.66028816,-3.2799606,-2.622273,-6.259341,-3.970168,-2.505486,-4.770128
"42",2003,"ASSAM",27503769.1999998,14200846.5999999,0.33271804,0.1460527,0.056828573,0.043303154,0.2977541,0.10155663,0.08231274,0.019505879,1,2002,2007,58.9,0.07936508,0.023809524,1088,103,1,0,0.5422946,0.47014028,0.8680352,0.11267239,0.93676966,0,1.8924315,0.4089327,0.0022633625,0.043194078,0,0,68.13333,1.8228494,0.11802113,0.069157735,0.002856515,0.07388749,"ASSAM",NA,0.0043027955,0.003764946,0,0,0.03603591,0.00058903295,0.00058903295,0.00029451647,0,0.0058903294,-1.2114873,-2.4972293,-2.2871387,-3.9370394,-1.1004598,-1.9237877,-2.867716,-3.1395297,-5.858153,-2.6713653,-2.1368916,-3.3232393,-5.44849,-5.5820217,NA,NA,-5.1344433,-7.4370284,-7.4370284,NA,-8.130176,-0.89420474,-3.142052,NA,-6.0909038,NA,-2.5689604,-4.86101
"43",2004,"ASSAM",27927889.7999997,14412751.3999999,0.3332153,0.14301117,0.0539962,0.04346909,0.3069151,0.11483419,0.086643584,0.024561584,1,2002,2007,59.2,0.07936508,0.023809524,1130,84,1,0,0.5501684,0.47857675,0.86663246,0.10706686,0.9377209,0,1.8636925,0.60058576,0.0022091896,0.044149414,0.07458494,0.017115507,69.083336,1.9005702,0.13494994,0.06614804,0.0032556085,0.087314665,"ASSAM",NA,0,0.0005330746,0,0,0.010661492,0.00029079837,0.00029079837,0,0,0.0034895805,-1.181184,-2.4459524,-2.164266,-3.7065716,-1.0989665,-1.9448326,-2.9188416,-3.1357052,-5.727376,-2.71586,-2.0028515,-4.5411167,NA,-7.536849,NA,NA,-5.657974,-8.14288,-8.14288,NA,NA,-0.50984985,-3.1201756,-2.5958166,-6.1151295,-4.0677705,-2.5458958,-5.080749
"44",2005,"ASSAM",28352010.3999996,14624656.1999998,0.33263955,0.112267174,0.05160128,0.042113416,0.33298478,0.10606559,0.0901849,0.020171415,1,2002,2007,62.6,0.07936508,0.023809524,1129,65,1,0,0.5578066,0.48675236,0.8652717,0.10162905,0.9386446,0,1.8358134,0.63814193,0.0022527855,0.04959084,0.07935945,0.021021437,77.2,2.010044,0.14468716,0.06665523,0.003496668,0.08207705,"ASSAM",NA,0.011096059,0.0073973727,0,0,0.14900422,0.006604979,0.005456287,0,0,0.062029365,-1.0996585,-2.4058933,-2.2436976,-3.9034889,-1.1006958,-2.1868737,-2.9642088,-3.167389,-5.655945,-2.7082217,-1.9331814,-1.9037807,-4.5011654,-4.9066305,NA,NA,-2.7801473,-5.0199313,-5.2109866,NA,NA,-0.44919455,-3.0039492,-2.5337677,-6.0955877,-3.8622127,-2.5613766,-5.3527584
"45",2006,"ASSAM",28776130.9999995,14836560.9999998,0.40332037,0.110230245,0.0508755,0.041944485,0.37712786,0.11076382,0.089242354,0.018939698,1,2002,2007,62.3,0.103174604,0.03968254,1131,76,1,0,0.56521964,0.49467906,0.863951,0.09635152,0.9395419,0,1.808756,0.6053271,0.0018873281,0.04482882,0.06421989,0.010911821,76.38333,2.121233,0.14262065,0.06564047,0.0021521468,0.053024027,"ASSAM",NA,0.002618874,0.005761523,0,0,0.1477045,0.007374559,0.0068072854,0,0,0.0692074,-0.975171,-2.4163995,-2.200355,-3.966495,-0.9080241,-2.205184,-2.9783738,-3.1714084,-6.141289,-2.7235627,-1.947567,-1.9125416,-5.9450107,-5.1565533,NA,NA,-2.6706474,-4.909719,-4.989762,NA,NA,-0.50198627,-3.104904,-2.7454424,-6.272593,-4.5179086,-2.5739923,-5.2117534
"46",2007,"ASSAM",29200251.5999994,15048465.7999997,0.38232547,0.10208816,0.056951564,0.047054388,0.3796694,0.10394448,0.10154196,0.03322598,1,2002,2007,58.9,0.103174604,0.03968254,1286,88,1,1,0.5724173,0.50236803,0.86266875,0.0912273,0.94041383,0,1.7824847,0.6216177,0.0018664565,0.050581757,0.058937848,0.01537658,73.333336,2.2417316,0.14061233,0.06684668,0.005229022,0.08660844,"ASSAM",NA,0.005711701,0.004153964,0.0005192455,0,0.065424934,0.0011207472,0.0008405604,0,0,0.013729153,-0.9684544,-2.2872832,-2.2638984,-3.4044232,-0.961483,-2.2819185,-2.865554,-3.056451,-5.253531,-2.7053535,-1.9617486,-2.726852,-5.1652384,-5.483692,NA,-7.5631337,-4.2882338,-6.79376,-7.081442,NA,NA,-0.47543004,-2.9841642,-2.831272,-6.283714,-4.1749096,-2.4597394,-5.0802593
"47",1985,"BIHAR",76498626.3999996,39639172.4000001,0.47629613,0.21338946,0.035752274,0.042536713,0.018692626,NA,0.018665496,NA,1,2001,2001,NA,0.046296295,0.009259259,NA,NA,0,0,0.28175357,0.1560366,0.87225133,0.23681992,0.9298745,0,0.9005913,0.026099138,0.0029195687,0.012523101,0,0,NA,0.43304607,0.011049676,0.009495528,0.0054531465,0.06177013,"BIHAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.9796262,-3.9810786,NA,NA,-0.7417155,-1.5446364,-3.3311415,-3.1573877,-5.2115626,-4.6569343,-4.5053544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",1986,"BIHAR",78144599.5,40566325.5,0.42202532,0.21519081,0.036611617,0.04440486,0.021288896,NA,0.02112923,NA,1,2001,2001,NA,0.046296295,0.009259259,NA,NA,0,0,0.28616118,0.16051555,0.8715714,0.23729387,0.9263416,0,0.8895688,0.032013178,0.0029441959,0.014268421,0,0,NA,0.45246047,0.0058422843,0.0036457237,0.011575838,0.12536024,"BIHAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.8495696,-3.8570979,NA,NA,-0.86269,-1.5362301,-3.3073897,-3.1144063,-4.458835,-5.6142006,-5.1426334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",1987,"BIHAR",79790572.5999999,41493478.6000001,0.48901767,0.19072428,0.035267323,0.04489252,0.023448255,NA,0.023161026,NA,1,2001,2001,NA,0.046296295,0.009259259,NA,NA,0,0,0.29038695,0.16482635,0.8709195,0.23774827,0.9229666,0,0.9075508,0.03574684,0.002755739,0.016204922,0,0,NA,0.42581823,0.010338974,0.008877958,0.009191298,0.09826912,"BIHAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.7529593,-3.7652843,NA,NA,-0.71535665,-1.6569264,-3.3447983,-3.1034842,-4.689498,-4.7241836,-4.5718346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",1988,"BIHAR",81436545.6999998,42420631.7,0.41836253,0.19086026,0.03552459,0.0442062,0.030449113,0.03483194,0.024656605,0.006812723,1,2001,2001,NA,0.046296295,0.009259259,NA,NA,0,0,0.29444188,0.1689783,0.87029403,0.23818429,0.9197391,0,0.94938946,0.11251819,0.0028020588,0.016122982,0.029691828,0.00760101,NA,0.4665741,0.009735828,0.008227412,0.0036908016,0.064166665,"BIHAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.4916985,-3.7027104,-3.3572204,-4.9889636,-0.8714069,-1.6562138,-3.3375301,-3.1188903,-5.6019115,-4.800284,-4.6319427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1846404,-4.1275096,-3.5168834,-5.877401,-4.879474,NA,NA
"51",1989,"BIHAR",83082518.7999997,43347784.8,0.42997012,0.18854749,0.038070586,0.04633947,0.03382431,0.035585992,0.024059555,0.010611845,1,2001,2001,NA,0.046296295,0.009259259,NA,NA,0,0,0.29833615,0.17298004,0.86969334,0.23860303,0.9166497,0,0.93058085,0.118510924,0.0026840905,0.016850717,0.026732458,0.011422379,NA,0.4522493,0.012964907,0.010796599,0.0059897215,0.10363636,"BIHAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.3865755,-3.7272232,-3.3358033,-4.5457845,-0.84403956,-1.6684054,-3.2683134,-3.0717611,-5.1177106,-4.528524,-4.345509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13275,-4.083362,-3.6218767,-5.9204135,-4.472181,NA,NA
"52",1990,"BIHAR",84728491.8999996,44274937.9000001,0.43521369,0.19979112,0.035194773,0.04916882,0.039922327,0.030133322,0.024843305,0.020801837,1,2001,2001,NA,0.030864198,0.018518519,NA,NA,0,0,0.3020791,0.17683956,0.86911595,0.2390055,0.9136897,0,0.88899255,0.13712022,0.0030806756,0.019296933,0.028172342,0.019957867,NA,0.48544425,0.01861098,0.014930703,0.004894502,0.08953433,"BIHAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2208195,-3.695167,-3.5021236,-3.872714,-0.8319181,-1.6104828,-3.3468578,-3.0124955,-5.3196425,-4.2043357,-3.9840035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9868972,-3.9478092,-3.5694146,-5.782606,-3.9141319,NA,NA
"53",1991,"BIHAR",86374465,45202091,0.422567,0.16829048,0.029152134,0.051288307,0.03446486,0.030020129,0.02132498,0.020707007,1,2001,2001,64.6,0.030864198,0.018518519,NA,NA,0,0,0.30567944,0.18056433,0.86856055,0.23939264,0.9108511,0,0.88251776,0.12787701,0.003215441,0.014599222,0.02625776,0.020167997,75.3,0.4569518,0.016437292,0.011293981,0.0048576263,0.07539503,"BIHAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.367815,-3.847876,-3.5058873,-3.877283,-0.8614072,-1.7820637,-3.535227,-2.9702926,-5.327205,-4.483485,-4.1082025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0566864,-4.226787,-3.6397936,-5.739791,-3.9036582,NA,NA
"54",1992,"BIHAR",88731452.3000002,46394765.0999999,0.43068156,0.1698045,0.03470021,0.05761204,0.04310682,0.02286433,0.026454598,0.03806464,1,2001,2001,67.6,0.030864198,0.018518519,NA,NA,0,0,0.3161369,0.19251366,0.86830753,0.23170254,0.91253155,0,0.8460134,0.12960391,0.0031136198,0.019621002,0.021751024,0.039163113,82.55,0.42587084,0.014613718,0.013180058,0.00670813,0.082746476,"BIHAR",NA,0.0023960047,0.0030143287,0.0006956143,0,0.05804515,0.0005934925,0.0008902388,0.00029674626,0,0.040802613,-3.144074,-3.6323254,-3.7781773,-3.2684696,-0.8423863,-1.7731075,-3.3610096,-2.8540237,-5.004435,-4.3290505,-4.225795,-2.8465343,-6.0339527,-5.804378,NA,-7.270715,-3.1990092,-7.429486,-7.0240207,NA,-8.122633,-2.0432723,-3.9311547,-3.8280945,-5.7719693,-3.24002,NA,NA
"55",1993,"BIHAR",91088439.6000004,47587439.1999998,0.3736808,0.1517097,0.03455982,0.054705076,0.04581504,0.030688949,0.025700558,0.027318133,1,2001,2001,67.07,0.030864198,0.018518519,NA,NA,0,0,0.32605317,0.20382333,0.86806756,0.22441041,0.91412777,0,0.8639955,0.16231811,0.0028924746,0.019618297,0.036085807,0.022121359,83.95,0.7096417,0.020299474,0.01556286,0.0064366334,0.10295003,"BIHAR",NA,0.0030816158,0.0028561316,0.0017287112,0,0.05419134,0.0008743023,0.00072858523,0,0,0.015446007,-3.0831428,-3.6612425,-3.4838526,-3.6002045,-0.9843533,-1.8857864,-3.3650634,-2.9057987,-5.0457497,-4.162868,-3.8971603,-2.915234,-5.7823014,-5.8582873,NA,-6.360379,-4.170405,-7.042084,-7.224406,NA,NA,-1.8181973,-3.9312925,-3.3218555,-5.845643,-3.8112116,NA,NA
"56",1994,"BIHAR",93445426.9000006,48780113.2999997,0.33690253,0.14546458,0.0343623,0.054555908,0.06051676,0.012112307,0.025299273,0.038499296,1,2001,2001,69.78,0.030864198,0.018518519,NA,NA,0,0,0.3354692,0.21454337,0.86783975,0.21748616,0.91564596,0,0.85292566,0.12533216,0.0025553845,0.01993677,0.007961866,0.040954385,85.9,0.7372998,0.015867122,0.014821344,0.01135109,0.14750883,"BIHAR",NA,0.0015360743,0.003511027,0.0005120248,0.0076072253,0.057712507,0.00028630876,0.0015746983,0.00014315438,0.0008589263,0.014744901,-2.8048348,-3.6769795,-4.413533,-3.2571154,-1.0879617,-1.9278226,-3.3707952,-2.9085293,-4.4784417,-4.211687,-4.143506,-2.8522813,-6.478525,-5.651847,-4.878657,-7.5771375,-4.216858,-8.15844,-6.4536915,-7.0598273,-8.851587,-2.0767877,-3.9151895,-4.8330917,-5.9695525,-3.1952963,NA,NA
"57",1995,"BIHAR",95802414.2000008,49972787.3999996,0.30707994,0.12909904,0.03200337,0.05271266,0.050513174,0.018154195,0.02862777,0.024773482,1,2001,2001,64.7,0.033950616,0.0030864198,NA,NA,0,0,0.3444219,0.22471872,0.86762315,0.2109026,0.91709167,0,0.8363568,0.1398004,0.0026456744,0.020333517,0.01529189,0.027629783,73.55,0.6945373,0.010505718,0.009666236,0.006502344,0.091881186,"BIHAR",NA,0.0012822597,0.00092607643,0.0002849466,0.0121102305,0.05321378,0.00070340146,0.0019695242,0.0004220409,0.0021102044,0.032637827,-2.985521,-3.553378,-4.0088534,-3.6979814,-1.1806471,-2.0471754,-3.441914,-2.9428997,-5.0355926,-4.6391163,-4.5558357,-2.9334378,-6.6591315,-6.984554,-4.413705,-8.163209,-3.4222834,-7.259583,-6.2299633,-6.1609707,-7.770408,-1.9675395,-3.8954847,-4.180433,-5.934829,-3.588861,NA,NA
"58",1996,"BIHAR",98159401.5,51165461.5,0.2952137,0.13131702,0.0363796,0.05362706,0.092267215,0.021343177,0.03091888,0.026873598,1,2001,2001,73.47,0.033950616,0.0030864198,NA,NA,0,0,0.35294467,0.23438987,0.8674169,0.20463522,0.91846997,0,0.81627434,0.23847756,0.0024852229,0.021465085,0.01677883,0.02709878,89.683334,0.71185535,0.009303151,0.009171396,0.0057454216,0.102203645,"BIHAR",NA,0.0013190577,0.0018744504,0,0.0095111,0.05623351,0.0016594833,0.0016594833,0,0.00497845,0.026275152,-2.3830664,-3.4763882,-3.8470232,-3.616611,-1.2200558,-2.0301409,-3.3137472,-2.9257016,-5.159352,-4.6916656,-4.677402,-2.8782425,-6.630838,-6.27944,-4.655296,NA,-3.6391315,-6.401249,-6.401249,-5.3026366,NA,-1.43348,-3.8413277,-4.0876374,-5.997393,-3.6082666,NA,NA
"59",1997,"BIHAR",100516388.8,52358135.5999999,0.26309142,0.1250244,0.030601975,0.053264946,0.10197629,0.020100396,0.03025442,0.027827576,1,2001,2001,73.78,0.033950616,0.0030864198,NA,NA,0,0,0.36106774,0.24359338,0.86722034,0.19866176,0.9197855,1,0.083658,0.23561901,0.0023039428,0.019539103,0.013957923,0.031009868,85.96667,0.7970909,0.0142098265,0.012417394,0.00571034,0.11542772,"BIHAR",NA,0.0022341486,0.0013540295,0,0.0140819065,0.048068047,0.0008158806,0.00054392044,0,0.01332605,0.021484857,-2.283015,-3.498113,-3.9070158,-3.5817277,-1.3352537,-2.0792465,-3.4866908,-2.9324768,-5.165477,-4.388657,-4.2538214,-3.0351377,-6.103895,-6.6046705,-4.2628646,NA,-3.840407,-7.111243,-7.5167074,-4.3180346,NA,-1.4455391,-3.9353375,-4.271708,-6.0731335,-3.4734497,NA,NA
"60",1998,"BIHAR",102873376.1,53550809.6999998,0.26421803,0.11866044,0.03244766,0.051626574,0.12288493,0.021146508,0.028810343,0.03202566,1,2001,2001,73.6,0.033950616,0.0030864198,NA,NA,0,0,0.36881858,0.25236237,0.8670328,0.19296202,0.9210424,1,0.8068949,0.3022349,0.0023651891,0.018138804,0.013453432,0.035305537,87.85,0.8280303,0.0179269,0.016929371,0.0055552665,0.11786857,"BIHAR",NA,0.00079274736,0.0015194324,0.00079274736,0.017770752,0.051858887,0.0002674917,0.0005349834,0,0.009763447,0.019259403,-2.0965068,-3.547021,-3.8562806,-3.441218,-1.3309807,-2.1314893,-3.428127,-2.9637187,-5.193009,-4.0787053,-4.021453,-2.959229,-7.140006,-6.4894185,-4.0302014,-7.140006,-3.949756,-8.226422,-7.5332747,-4.62911,NA,-1.1965508,-4.0097017,-4.308521,-6.0468974,-3.3437154,NA,NA
"61",1999,"BIHAR",105230363.400001,54743483.7999997,0.22866975,0.111108616,0.031407285,0.048617147,0.1142277,0.018598892,0.028660912,0.030323243,1,2001,2001,77.67,0.033950616,0.0030864198,4345,782,0,0,0.37622222,0.26072693,0.86685365,0.18751761,0.92224455,1,0.90173596,0.25424427,0.0020208806,0.019272003,0.01248689,0.027482562,85.583336,0.8015464,0.017536333,0.01653895,0.0051102387,0.12646599,"BIHAR",NA,0.00032250292,0.0014190128,0,0.01780216,0.052890476,0.00013158383,0.000789503,0,0.0018421736,0.0088161165,-2.1695614,-3.552221,-3.9846532,-3.4958408,-1.4754765,-2.197247,-3.4607153,-3.023779,-5.2765093,-4.102037,-4.0434804,-2.939532,-8.039398,-6.557794,-4.028435,NA,-4.731174,-8.935866,-7.144107,-6.296809,NA,-1.3694597,-3.949102,-4.383076,-6.2042217,-3.5942037,-2.5336325,-4.167614
"62",2000,"BIHAR",107587350.700001,55936157.8999996,0.22574215,0.10490081,0.030421792,0.049782805,0.10840021,0.013552446,0.0303962,0.0359517,1,2001,2001,79.2,0.058641974,0.0061728396,NA,NA,0,0,0.38330147,0.26871434,0.8666824,0.18231176,0.92339545,1,0.881981,0.26748657,0.0022251408,0.019965172,0.008569781,0.029222766,92.37143,0.8291109,0.004201218,0.0050337655,NA,0,"BIHAR",NA,0.00025204406,0.0010711873,0.0003780661,0.013862424,0.046691164,0.0001294906,0.001294906,0,0.0019423589,0.007898927,-2.2219253,-3.4934378,-4.3011885,-3.325579,-1.4883618,-2.25474,-3.4925961,-3.0000856,NA,-5.291587,-5.4723806,-3.0642004,-8.285907,-6.838988,-4.2785735,-7.8804417,-4.841028,-8.951902,-6.6493173,-6.243852,NA,-1.3186859,-3.913766,-4.759513,-6.107935,-3.532807,NA,NA
"63",2001,"BIHAR",109944338,57128832,0.20918767,0.102697425,0.032289065,0.046841886,0.12852286,0.015090265,0.027548729,0.031560246,1,2001,2001,76.600006,0.058641974,0.0061728396,4493,657,1,1,0.39007717,0.27634963,0.86651844,0.17732911,0.92449826,1,0.4129726,0.31778547,0.0022505934,0.018527556,0.011878738,0.03304399,89.22857,0.80383646,0.007841925,0.0076682027,0.004676657,0.10990291,"BIHAR",1,0.0020940157,0.0028330802,0.004988685,0.03375061,0.08998109,0.0026767212,0.003314036,0.0010197033,0.0038238876,0.0419353,-2.0516486,-3.5917988,-4.1937056,-3.455857,-1.5645235,-2.2759683,-3.4330266,-3.0609775,-5.365172,-4.870673,-4.848271,-2.4081557,-6.1686716,-5.8663907,-3.3887568,-5.300583,-3.1716273,-5.9231625,-5.7095885,-5.566488,-6.8882437,-1.1463788,-3.988496,-4.4330053,-6.0965614,-3.4099154,-2.5427883,-4.386876
